# Fanning and Palmyra Island Oxygen Isotope and Nino3.4 Reconstructions from 1863-2016 CE
#----------------------------------------------------------------------- 
#                World Data Center for Paleoclimatology, Boulder 
#                                  and 
#                     NOAA Paleoclimatology Program 
#----------------------------------------------------------------------- 
# Template Version 3.0
# Encoding: UTF-8
# NOTE: Please cite Publication, and Online_Resource and date accessed when using these data. 
# If there is no publication information, please cite Investigators, Title, and Online_Resource and date accessed. 
#
# Online_Resource: https://www.ncdc.noaa.gov/paleo/study/30493
#       Description: NOAA Landing Page
# Original_Source_URL: ftp://ftp.ncdc.noaa.gov/pub/data/paleo/coral/east_pacific/sanchez2020/sanchez2020-palmyra.txt
#       Description: Location of this template
# 
# Description/Documentation lines begin with #
# Data lines have no #
#
# Archive: Corals and Sclerosponges
#
# Dataset_DOI:
#
# Parameter_Keywords: oxygen isotopes
#--------------------
# Contribution_Date
#	Date: 2020-07-17
#---------------------------------------
# File_Last_Modified_Date
#    Date: 2020-08-25
#--------------------
# Title
#	Study_Name: Fanning and Palmyra Island Oxygen Isotope and Nino3.4 Reconstructions from 1863-2016 CE
#--------------------
# Investigators
#       Investigators:  Sanchez, S.C.; Westphal, N.; Haug, G.H; Cheng, Hai; Edwards, R.L.; Schneider, T.; Cobb, K.M; Charles, C.D.  
#--------------------
# Description_and_Notes
#	Description: This study has data from Fanning and Palmyra Islands. The data from Fanning Island (3.9N, 159W) are oxygen isotopic measurements from fossil and living corals. The fossil corals (F4 and F5) were dated using U/Th chemistry. The sequences range in age from 1863 to 2005 and are presented at  monthly resolution. We include the full Fanning reconstruction used in the FPrecon reconstruction as the d18O_FPrecon timeseries, and the three constituent subcomponents, the Fanning F5 record (1863-1888), and the raw and scaled Fanning F4 record (1907-1944), and the modern Fanning record (1949-2005, as used in Cobb et al. 2013). Our analysis indicates that the d18O_scaled timeseries is the most appropriate for reconstructing larger scale climate variability. For more information on the decision to scale the Fanning F4 record, please see the manuscript and associated supplementary materials. 
#         The data from Palmyra Island are oxygen isotopic measurements from living, modern corals. We include the Palmyra composite used in this study as the d18O_FPrecon time series, as well the two constituent subcomponents, the Palmyra RT10 record (1995-2016), and the Cobb et al. 2001 Palmyra record (1886-1998).
#	This study also contains the reconstructed indices from the applying RegEM algorithm to central tropical Pacific coral and (unless otherwise noted) instrumental archives. See the paper and the Supplementary Information of the Paleoceanography and Paleoclimatology paper for additional information on the sensitivity of the reconstructions to input data and methodology. 
#--------------------
# Publication 
#  Authors: Sanchez, S.C., Westphal, N., Haug, G.H., Cheng, H., Edwards, R.L., Schneider, T., Cobb, K.M. and Charles, C.D.
#  Published_Date_or_Year: 2020  
#  Published_Title: A Continuous Record of Central Tropical Pacific Climate Since the Midnineteenth Century Reconstructed From Fanning and Palmyra Island Corals: A Case Study in Coral Data Reanalysis
#  Journal_Name: Paleoceanography and Paleoclimatology
#  Volume: 35
#  Edition: 
#  Issue: 
#  Pages: 
#  Report_Number: e2020PA003848
#  DOI: 10.1029/2020PA003848
#  Online_Resource: 
#  Full_Citation:
#  Abstract: Accurate estimation of central tropical Pacific (CTP) climate variability on interannual to centennial timescales is required for robust projections of future global climate trends. Here we outline an approach that blends instrumental and coral proxy observations to yield a continuous, monthly- resolved record of climate evolution in the CTP spanning the past 160 years. We concatenate coral oxygen isotope (δ18O) records from multiple living and fossil corals collected from Fanning Island (4°N, 160°W) and Palmyra Island (5°N; 162°W) located in the heart of the El Niño-Southern Oscillation. We use the Regularized Expectation Maximization (RegEM) method to impute missing data across short gaps of 5 to 23 years within and beyond individual coral records. The resulting monthly-resolved Fanning/Palmyra Island climate record spans continuously from 1863 to 2016 and provides an example of how extended time series can be built from shorter coral segments. The extended record highlights the strong trend toward warmer and wetter mean conditions in late 20th century, in agreement with the majority of climate model hindcast simulations. The continuous reconstruction also enables a direct comparison of four exceptionally strong El Niño events (1877-78, 1940-41, and 1997-8 and 2015-6). Three of these very strong El Niño events in the central tropical Pacific featured a precursor warm event in the prior year, and that may have favored the development of a strong El Niño event.
#------------------
# Site_Information 
#   Site_Name: Palmyra Island
#   Location: Ocean>Pacific Ocean>Central Pacific Ocean 
#	Country: United States 
#	Northernmost_Latitude: 5.87 
# 	Southernmost_Latitude: 5.87 
# 	Easternmost_Longitude: -162.13 
# 	Westernmost_Longitude: -162.13 
# 	Elevation:  -9 m  
#------------------
# Data_Collection   
#	Collection_Name: Palmyra d18O Sanchez2020
#	Earliest_Year: 1886
#	Most_Recent_Year: 2016
#	Time_Unit: CE
#	Core_Length: 
#	Notes: 
#------------------
# Species
#	Species_Name:
#	Common_Name: 
#------------------
# Chronology_Section 
# Chronology: 
# 
##----------------
# Variables 
#
# Data variables follow that are preceded by "##" in columns one and two.
# Data line variables format:  Variables list, one per line, shortname-tab-longname-tab-longname components (9 components: what, material, error, units, seasonality, archive, detail, method, C or N for Character or Numeric data) 
#
## age	age, , ,year Common Era, , Corals and Sclerosponges, , ,N,Palmyra full record
## d18O_FPrecon	delta 18O, calcium carbonate, , per mil VPDB, , Corals and Sclerosponges, , ,N,Palmyra composite used in this study
## age_Cobb	age, , ,year Common Era, , Corals and Sclerosponges, , ,N,Palmyra Cobb et al. 2001 d18O
## d18O_Cobb	delta 18O, calcium carbonate, , per mil VPDB, , Corals and Sclerosponges, , ,N,Palmyra Cobb et al. 2001 d18O
## age_RT10	age, , ,year Common Era, , Corals and Sclerosponges, , ,N,Palmyra RT10 d18O
## d18O_RT10	delta 18O, calcium carbonate, , per mil VPDB, , Corals and Sclerosponges, , ,N,Palmyra RT10 d18O
#----------------
# Data:
# Data lines follow (have no #)
# Data line format - tab-delimited text, variable short name as header
# Missing_Values: NAN 
#
age	d18O_FPrecon	age_Cobb	d18O_Cobb	age_RT10	d18O_RT10
1909.21	-4.69	1909.2	-4.69	NAN	NAN
1909.29	-4.77	1909.29	-4.76	NAN	NAN
1909.38	-4.87	1909.37	-4.86	NAN	NAN
1909.46	-4.86	1909.46	-4.87	NAN	NAN
1909.54	-4.92	1909.54	-4.92	NAN	NAN
1909.63	-4.92	1909.62	-4.92	NAN	NAN
1909.71	-4.92	1909.71	-4.92	NAN	NAN
1909.79	-4.87	1909.79	-4.71	NAN	NAN
1909.88	-4.51	1909.88	-4.51	NAN	NAN
1909.96	-4.55	1909.96	-4.55	NAN	NAN
1910.04	-4.48	1910.04	-4.48	NAN	NAN
1910.13	-4.48	1910.13	-4.48	NAN	NAN
1910.21	-4.54	1910.2	-4.53	NAN	NAN
1910.29	-4.59	1910.29	-4.59	NAN	NAN
1910.38	-4.64	1910.37	-4.64	NAN	NAN
1910.46	-4.65	1910.46	-4.65	NAN	NAN
1910.54	-4.68	1910.54	-4.68	NAN	NAN
1910.63	-4.74	1910.62	-4.74	NAN	NAN
1910.71	-4.66	1910.71	-4.67	NAN	NAN
1910.79	-4.6	1910.79	-4.6	NAN	NAN
1910.88	-4.64	1910.87	-4.58	NAN	NAN
1910.96	-4.68	1910.96	-4.69	NAN	NAN
1911.04	-4.73	1911.04	-4.83	NAN	NAN
1911.13	-4.79	1911.13	-4.76	NAN	NAN
1911.21	-4.78	1911.2	-4.78	NAN	NAN
1911.29	-4.7	1911.29	-4.7	NAN	NAN
1911.38	-4.86	1911.37	-4.84	NAN	NAN
1911.46	-5.02	1911.46	-4.9	NAN	NAN
1911.54	-4.95	1911.54	-4.95	NAN	NAN
1911.63	-5.07	1911.62	-5.06	NAN	NAN
1911.71	-5.16	1911.71	-4.97	NAN	NAN
1911.79	-4.94	1911.79	-4.94	NAN	NAN
1911.88	-4.79	1911.87	-4.8	NAN	NAN
1911.96	-4.88	1911.96	-4.89	NAN	NAN
1912.04	-4.7	1912.04	-4.7	NAN	NAN
1912.13	-4.64	1912.13	-4.64	NAN	NAN
1912.21	-4.65	1912.21	-4.65	NAN	NAN
1912.29	-4.67	1912.29	-4.67	NAN	NAN
1912.38	-4.77	1912.37	-4.76	NAN	NAN
1912.46	-4.85	1912.46	-4.85	NAN	NAN
1912.54	-4.87	1912.54	-4.86	NAN	NAN
1912.63	-5.07	1912.62	-5.06	NAN	NAN
1912.71	-4.94	1912.71	-4.96	NAN	NAN
1912.79	-4.84	1912.79	-4.84	NAN	NAN
1912.88	-4.81	1912.88	-4.81	NAN	NAN
1912.96	-4.67	1912.96	-4.67	NAN	NAN
1913.04	-4.58	1913.04	-4.57	NAN	NAN
1913.13	-4.57	1913.13	-4.57	NAN	NAN
1913.21	-4.58	1913.2	-4.58	NAN	NAN
1913.29	-4.58	1913.29	-4.58	NAN	NAN
1913.38	-4.66	1913.37	-4.65	NAN	NAN
1913.46	-4.73	1913.46	-4.75	NAN	NAN
1913.54	-5.01	1913.54	-4.84	NAN	NAN
1913.63	-5.02	1913.62	-4.94	NAN	NAN
1913.71	-4.86	1913.71	-4.86	NAN	NAN
1913.79	-4.96	1913.79	-4.96	NAN	NAN
1913.88	-4.91	1913.88	-4.91	NAN	NAN
1913.96	-4.86	1913.96	-4.86	NAN	NAN
1914.04	-4.82	1914.04	-4.82	NAN	NAN
1914.13	-4.77	1914.13	-4.77	NAN	NAN
1914.21	-4.87	1914.2	-4.86	NAN	NAN
1914.29	-4.79	1914.29	-4.78	NAN	NAN
1914.38	-4.95	1914.37	-4.94	NAN	NAN
1914.46	-5.03	1914.46	-5.03	NAN	NAN
1914.54	-5.21	1914.54	-5.2	NAN	NAN
1914.63	-5.46	1914.62	-5.45	NAN	NAN
1914.71	-5.41	1914.71	-5.41	NAN	NAN
1914.79	-5.39	1914.79	-5.39	NAN	NAN
1914.88	-5.34	1914.87	-5.36	NAN	NAN
1914.96	-5.05	1914.96	-5.06	NAN	NAN
1915.04	-4.99	1915.04	-4.99	NAN	NAN
1915.13	-4.89	1915.13	-4.89	NAN	NAN
1915.21	-4.97	1915.2	-4.96	NAN	NAN
1915.29	-5.03	1915.29	-5.04	NAN	NAN
1915.38	-4.94	1915.37	-4.94	NAN	NAN
1915.46	-4.98	1915.46	-4.98	NAN	NAN
1915.54	-5.06	1915.54	-5.06	NAN	NAN
1915.63	-5.1	1915.62	-5.1	NAN	NAN
1915.71	-5.05	1915.71	-5.05	NAN	NAN
1915.79	-5.03	1915.79	-5.05	NAN	NAN
1915.88	-4.9	1915.87	-4.9	NAN	NAN
1915.96	-4.81	1915.96	-4.82	NAN	NAN
1916.04	-4.74	1916.04	-4.75	NAN	NAN
1916.13	-4.64	1916.13	-4.64	NAN	NAN
1916.21	-4.64	1916.21	-4.64	NAN	NAN
1916.29	-4.71	1916.29	-4.68	NAN	NAN
1916.38	-4.8	1916.37	-4.72	NAN	NAN
1916.46	-4.8	1916.46	-4.77	NAN	NAN
1916.54	-4.85	1916.54	-4.84	NAN	NAN
1916.63	-4.96	1916.62	-4.95	NAN	NAN
1916.71	-4.8	1916.71	-4.8	NAN	NAN
1916.79	-4.71	1916.79	-4.71	NAN	NAN
1916.88	-4.7	1916.88	-4.7	NAN	NAN
1916.96	-4.57	1916.96	-4.57	NAN	NAN
1917.04	-4.48	1917.04	-4.47	NAN	NAN
1917.13	-4.47	1917.13	-4.47	NAN	NAN
1917.21	-4.63	1917.2	-4.61	NAN	NAN
1917.29	-4.58	1917.29	-4.58	NAN	NAN
1917.38	-4.54	1917.37	-4.55	NAN	NAN
1917.46	-4.59	1917.46	-4.58	NAN	NAN
1917.54	-4.67	1917.54	-4.67	NAN	NAN
1917.63	-4.69	1917.62	-4.68	NAN	NAN
1917.71	-4.64	1917.71	-4.76	NAN	NAN
1917.79	-4.69	1917.79	-4.7	NAN	NAN
1917.88	-4.57	1917.88	-4.57	NAN	NAN
1917.96	-4.59	1917.96	-4.59	NAN	NAN
1918.04	-4.49	1918.04	-4.49	NAN	NAN
1918.13	-4.57	1918.13	-4.58	NAN	NAN
1918.21	-4.57	1918.2	-4.57	NAN	NAN
1918.29	-4.74	1918.29	-4.72	NAN	NAN
1918.38	-4.87	1918.37	-4.86	NAN	NAN
1918.46	-5.02	1918.46	-5.03	NAN	NAN
1918.54	-5.22	1918.54	-5.22	NAN	NAN
1918.63	-5.33	1918.62	-5.31	NAN	NAN
1918.71	-5.24	1918.71	-5.26	NAN	NAN
1918.79	-5.06	1918.79	-5.07	NAN	NAN
1918.88	-4.91	1918.87	-4.91	NAN	NAN
1918.96	-4.8	1918.96	-4.81	NAN	NAN
1919.04	-4.64	1919.04	-4.64	NAN	NAN
1919.13	-4.7	1919.13	-4.69	NAN	NAN
1919.21	-4.77	1919.2	-4.77	NAN	NAN
1919.29	-4.69	1919.29	-4.68	NAN	NAN
1919.38	-4.87	1919.37	-4.86	NAN	NAN
1919.46	-4.98	1919.46	-4.98	NAN	NAN
1919.54	-4.9	1919.54	-4.9	NAN	NAN
1919.63	-4.92	1919.62	-4.9	NAN	NAN
1919.71	-5	1919.71	-5	NAN	NAN
1919.79	-5.05	1919.79	-4.98	NAN	NAN
1919.88	-4.98	1919.87	-4.99	NAN	NAN
1919.96	-4.8	1919.96	-4.81	NAN	NAN
1920.04	-4.69	1920.04	-4.69	NAN	NAN
1920.13	-4.75	1920.13	-4.74	NAN	NAN
1920.21	-4.77	1920.21	-4.77	NAN	NAN
1920.29	-4.68	1920.29	-4.68	NAN	NAN
1920.38	-4.81	1920.37	-4.8	NAN	NAN
1920.46	-4.84	1920.46	-4.84	NAN	NAN
1920.54	-4.78	1920.54	-4.78	NAN	NAN
1920.63	-4.8	1920.62	-4.8	NAN	NAN
1920.71	-4.78	1920.71	-4.79	NAN	NAN
1920.79	-4.72	1920.79	-4.72	NAN	NAN
1920.88	-4.74	1920.88	-4.74	NAN	NAN
1920.96	-4.66	1920.96	-4.66	NAN	NAN
1921.04	-4.65	1921.04	-4.64	NAN	NAN
1921.13	-4.56	1921.13	-4.56	NAN	NAN
1921.21	-4.67	1921.2	-4.67	NAN	NAN
1921.29	-4.64	1921.29	-4.64	NAN	NAN
1921.38	-4.78	1921.37	-4.75	NAN	NAN
1921.46	-4.89	1921.46	-4.89	NAN	NAN
1921.54	-4.81	1921.54	-4.81	NAN	NAN
1921.63	-4.93	1921.62	-4.93	NAN	NAN
1921.71	-4.87	1921.71	-4.87	NAN	NAN
1921.79	-4.72	1921.79	-4.71	NAN	NAN
1921.88	-4.64	1921.88	-4.64	NAN	NAN
1921.96	-4.62	1921.96	-4.61	NAN	NAN
1922.04	-4.74	1922.04	-4.62	NAN	NAN
1922.13	-4.62	1922.13	-4.62	NAN	NAN
1922.21	-4.68	1922.2	-4.67	NAN	NAN
1922.29	-4.75	1922.29	-4.74	NAN	NAN
1922.38	-4.76	1922.37	-4.76	NAN	NAN
1922.46	-4.69	1922.46	-4.7	NAN	NAN
1922.54	-4.72	1922.54	-4.71	NAN	NAN
1922.63	-4.76	1922.62	-4.75	NAN	NAN
1922.71	-4.74	1922.71	-4.75	NAN	NAN
1922.79	-4.74	1922.79	-4.74	NAN	NAN
1922.88	-4.72	1922.87	-4.72	NAN	NAN
1922.96	-4.66	1922.96	-4.65	NAN	NAN
1923.04	-4.66	1923.04	-4.67	NAN	NAN
1923.13	-4.66	1923.13	-4.66	NAN	NAN
1923.21	-4.75	1923.2	-4.73	NAN	NAN
1923.29	-4.75	1923.29	-4.74	NAN	NAN
1923.38	-4.88	1923.37	-4.87	NAN	NAN
1923.46	-4.9	1923.46	-4.9	NAN	NAN
1923.54	-4.99	1923.54	-4.99	NAN	NAN
1923.63	-5.22	1923.62	-5.21	NAN	NAN
1923.71	-5.07	1923.71	-5.1	NAN	NAN
1923.79	-4.95	1923.79	-4.95	NAN	NAN
1923.88	-4.84	1923.87	-4.84	NAN	NAN
1923.96	-4.78	1923.96	-4.78	NAN	NAN
1924.04	-4.73	1924.04	-4.73	NAN	NAN
1924.13	-4.71	1924.13	-4.7	NAN	NAN
1924.21	-4.76	1924.21	-4.76	NAN	NAN
1924.29	-4.8	1924.29	-4.8	NAN	NAN
1924.38	-4.75	1924.37	-4.77	NAN	NAN
1924.46	-4.77	1924.46	-4.77	NAN	NAN
1924.54	-4.82	1924.54	-4.87	NAN	NAN
1924.63	-4.99	1924.62	-4.99	NAN	NAN
1924.71	-4.87	1924.71	-4.87	NAN	NAN
1924.79	-4.68	1924.79	-4.69	NAN	NAN
1924.88	-4.66	1924.88	-4.66	NAN	NAN
1924.96	-4.58	1924.96	-4.58	NAN	NAN
1925.04	-4.6	1925.04	-4.6	NAN	NAN
1925.13	-4.59	1925.13	-4.59	NAN	NAN
1925.21	-4.58	1925.2	-4.58	NAN	NAN
1925.29	-4.69	1925.29	-4.69	NAN	NAN
1925.38	-4.87	1925.37	-4.83	NAN	NAN
1925.46	-4.89	1925.46	-4.85	NAN	NAN
1925.54	-4.87	1925.54	-4.86	NAN	NAN
1925.63	-5.07	1925.62	-5.06	NAN	NAN
1925.71	-5.1	1925.71	-5.1	NAN	NAN
1925.79	-4.98	1925.79	-4.98	NAN	NAN
1925.88	-4.78	1925.88	-4.78	NAN	NAN
1925.96	-4.64	1925.96	-4.65	NAN	NAN
1926.04	-4.62	1926.04	-4.62	NAN	NAN
1926.13	-4.64	1926.13	-4.64	NAN	NAN
1926.21	-4.76	1926.2	-4.76	NAN	NAN
1926.29	-4.88	1926.29	-4.88	NAN	NAN
1926.38	-4.88	1926.37	-4.87	NAN	NAN
1926.46	-4.81	1926.46	-4.81	NAN	NAN
1926.54	-4.74	1926.54	-4.75	NAN	NAN
1926.63	-4.77	1926.62	-4.74	NAN	NAN
1926.71	-4.74	1926.71	-4.74	NAN	NAN
1926.79	-4.72	1926.79	-4.72	NAN	NAN
1926.88	-4.91	1926.87	-4.91	NAN	NAN
1926.96	-4.76	1926.96	-4.76	NAN	NAN
1927.04	-4.7	1927.04	-4.7	NAN	NAN
1927.13	-4.69	1927.13	-4.69	NAN	NAN
1927.21	-4.71	1927.2	-4.71	NAN	NAN
1927.29	-4.78	1927.29	-4.77	NAN	NAN
1927.38	-4.86	1927.37	-4.86	NAN	NAN
1927.46	-4.97	1927.46	-4.95	NAN	NAN
1927.54	-5.02	1927.54	-5.01	NAN	NAN
1927.63	-5.1	1927.62	-5.09	NAN	NAN
1927.71	-5.07	1927.71	-5.08	NAN	NAN
1927.79	-4.87	1927.79	-4.87	NAN	NAN
1927.88	-4.91	1927.87	-4.91	NAN	NAN
1927.96	-4.76	1927.96	-4.76	NAN	NAN
1928.04	-4.66	1928.04	-4.66	NAN	NAN
1928.13	-4.67	1928.13	-4.65	NAN	NAN
1928.21	-4.8	1928.21	-4.8	NAN	NAN
1928.29	-4.91	1928.29	-4.91	NAN	NAN
1928.38	-4.86	1928.37	-4.86	NAN	NAN
1928.46	-4.98	1928.46	-4.98	NAN	NAN
1928.54	-5.03	1928.54	-5.04	NAN	NAN
1928.63	-5.04	1928.62	-5.02	NAN	NAN
1928.71	-5.01	1928.71	-5.01	NAN	NAN
1928.79	-4.85	1928.79	-4.85	NAN	NAN
1928.88	-4.72	1928.88	-4.72	NAN	NAN
1928.96	-4.74	1928.96	-4.73	NAN	NAN
1929.04	-4.71	1929.04	-4.71	NAN	NAN
1929.13	-4.71	1929.13	-4.71	NAN	NAN
1929.21	-4.74	1929.2	-4.75	NAN	NAN
1929.29	-4.72	1929.29	-4.71	NAN	NAN
1929.38	-4.93	1929.37	-4.9	NAN	NAN
1929.46	-5.05	1929.46	-5.05	NAN	NAN
1929.54	-5	1929.54	-5	NAN	NAN
1929.63	-5.04	1929.62	-5.02	NAN	NAN
1929.71	-5.08	1929.71	-5.08	NAN	NAN
1929.79	-5.03	1929.79	-5.01	NAN	NAN
1929.88	-5.03	1929.88	-5.03	NAN	NAN
1929.96	-5	1929.96	-5	NAN	NAN
1930.04	-4.91	1930.04	-4.91	NAN	NAN
1930.13	-4.93	1930.13	-4.92	NAN	NAN
1930.21	-4.96	1930.2	-4.96	NAN	NAN
1930.29	-4.95	1930.29	-4.95	NAN	NAN
1930.38	-5.06	1930.37	-5.06	NAN	NAN
1930.46	-5.03	1930.46	-5.03	NAN	NAN
1930.54	-5.13	1930.54	-5.12	NAN	NAN
1930.63	-5.33	1930.62	-5.32	NAN	NAN
1930.71	-5.3	1930.71	-5.3	NAN	NAN
1930.79	-5.33	1930.79	-5.35	NAN	NAN
1930.88	-5.26	1930.87	-5.26	NAN	NAN
1930.96	-5.16	1930.96	-5.19	NAN	NAN
1931.04	-4.77	1931.04	-4.78	NAN	NAN
1931.13	-4.7	1931.13	-4.7	NAN	NAN
1931.21	-4.71	1931.2	-4.71	NAN	NAN
1931.29	-4.79	1931.29	-4.79	NAN	NAN
1931.38	-4.89	1931.37	-4.89	NAN	NAN
1931.46	-4.94	1931.46	-4.93	NAN	NAN
1931.54	-4.99	1931.54	-4.99	NAN	NAN
1931.63	-5.08	1931.62	-5.07	NAN	NAN
1931.71	-5.02	1931.71	-5.04	NAN	NAN
1931.79	-4.88	1931.79	-4.88	NAN	NAN
1931.88	-4.9	1931.87	-4.89	NAN	NAN
1931.96	-4.96	1931.96	-4.96	NAN	NAN
1932.04	-4.84	1932.04	-4.83	NAN	NAN
1932.13	-4.77	1932.13	-4.77	NAN	NAN
1932.21	-4.78	1932.21	-4.77	NAN	NAN
1932.29	-4.81	1932.29	-4.81	NAN	NAN
1932.38	-4.73	1932.37	-4.72	NAN	NAN
1932.46	-4.84	1932.46	-4.83	NAN	NAN
1932.54	-4.99	1932.54	-4.98	NAN	NAN
1932.63	-5.11	1932.62	-5.1	NAN	NAN
1932.71	-5.03	1932.71	-5.04	NAN	NAN
1932.79	-4.92	1932.79	-4.92	NAN	NAN
1932.88	-4.92	1932.88	-4.92	NAN	NAN
1932.96	-4.94	1932.96	-4.94	NAN	NAN
1933.04	-4.81	1933.04	-4.81	NAN	NAN
1933.13	-4.73	1933.13	-4.73	NAN	NAN
1933.21	-4.87	1933.2	-4.87	NAN	NAN
1933.29	-4.88	1933.29	-4.88	NAN	NAN
1933.38	-4.8	1933.37	-4.81	NAN	NAN
1933.46	-4.76	1933.46	-4.76	NAN	NAN
1933.54	-4.79	1933.54	-4.79	NAN	NAN
1933.63	-4.79	1933.62	-4.78	NAN	NAN
1933.71	-4.77	1933.71	-4.77	NAN	NAN
1933.79	-4.65	1933.79	-4.66	NAN	NAN
1933.88	-4.71	1933.88	-4.71	NAN	NAN
1933.96	-4.74	1933.96	-4.74	NAN	NAN
1934.04	-4.66	1934.04	-4.67	NAN	NAN
1934.13	-4.58	1934.13	-4.58	NAN	NAN
1934.21	-4.64	1934.2	-4.64	NAN	NAN
1934.29	-4.68	1934.29	-4.65	NAN	NAN
1934.38	-4.73	1934.37	-4.73	NAN	NAN
1934.46	-4.8	1934.46	-4.79	NAN	NAN
1934.54	-4.77	1934.54	-4.77	NAN	NAN
1934.63	-4.95	1934.62	-4.93	NAN	NAN
1934.71	-4.95	1934.71	-4.96	NAN	NAN
1934.79	-4.92	1934.79	-4.92	NAN	NAN
1934.88	-4.85	1934.87	-4.86	NAN	NAN
1934.96	-4.78	1934.96	-4.78	NAN	NAN
1935.04	-4.75	1935.04	-4.74	NAN	NAN
1935.13	-4.74	1935.13	-4.74	NAN	NAN
1935.21	-4.92	1935.2	-4.87	NAN	NAN
1935.29	-4.79	1935.29	-4.81	NAN	NAN
1935.38	-4.76	1935.37	-4.76	NAN	NAN
1935.46	-4.87	1935.46	-4.86	NAN	NAN
1935.54	-4.93	1935.54	-4.93	NAN	NAN
1935.63	-5.1	1935.62	-5.07	NAN	NAN
1935.71	-5.15	1935.71	-5.15	NAN	NAN
1935.79	-5.16	1935.79	-5.16	NAN	NAN
1935.88	-4.92	1935.87	-4.92	NAN	NAN
1935.96	-4.84	1935.96	-4.84	NAN	NAN
1936.04	-4.78	1936.04	-4.79	NAN	NAN
1936.13	-4.82	1936.13	-4.82	NAN	NAN
1936.21	-4.83	1936.21	-4.83	NAN	NAN
1936.29	-4.88	1936.29	-4.87	NAN	NAN
1936.38	-4.91	1936.37	-4.9	NAN	NAN
1936.46	-4.9	1936.46	-4.91	NAN	NAN
1936.54	-5.09	1936.54	-5.09	NAN	NAN
1936.63	-5.02	1936.62	-5.03	NAN	NAN
1936.71	-5.03	1936.71	-5.02	NAN	NAN
1936.79	-5.04	1936.79	-5.04	NAN	NAN
1936.88	-4.95	1936.88	-4.95	NAN	NAN
1936.96	-4.98	1936.96	-4.98	NAN	NAN
1937.04	-4.92	1937.04	-4.92	NAN	NAN
1937.13	-4.87	1937.13	-4.88	NAN	NAN
1937.21	-4.91	1937.2	-4.91	NAN	NAN
1937.29	-4.95	1937.29	-4.95	NAN	NAN
1937.38	-4.92	1937.37	-4.93	NAN	NAN
1937.46	-4.97	1937.46	-4.97	NAN	NAN
1937.54	-4.99	1937.54	-5	NAN	NAN
1937.63	-5	1937.62	-5	NAN	NAN
1937.71	-4.91	1937.71	-4.91	NAN	NAN
1937.79	-5.06	1937.79	-5.06	NAN	NAN
1937.88	-5.13	1937.88	-5.13	NAN	NAN
1937.96	-4.91	1937.96	-4.92	NAN	NAN
1938.04	-4.82	1938.04	-4.82	NAN	NAN
1938.13	-4.81	1938.13	-4.81	NAN	NAN
1938.21	-4.83	1938.2	-4.84	NAN	NAN
1938.29	-4.92	1938.29	-4.92	NAN	NAN
1938.38	-4.97	1938.37	-4.97	NAN	NAN
1938.46	-4.95	1938.46	-4.95	NAN	NAN
1938.54	-4.95	1938.54	-4.95	NAN	NAN
1938.63	-5	1938.62	-5	NAN	NAN
1938.71	-4.98	1938.71	-4.99	NAN	NAN
1938.79	-4.89	1938.79	-4.89	NAN	NAN
1938.88	-4.95	1938.87	-4.95	NAN	NAN
1938.96	-4.83	1938.96	-4.82	NAN	NAN
1939.04	-4.7	1939.04	-4.71	NAN	NAN
1939.13	-4.7	1939.13	-4.7	NAN	NAN
1939.21	-4.87	1939.2	-4.83	NAN	NAN
1939.29	-4.78	1939.29	-4.79	NAN	NAN
1939.38	-4.84	1939.37	-4.83	NAN	NAN
1939.46	-4.83	1939.46	-4.84	NAN	NAN
1939.54	-4.87	1939.54	-4.85	NAN	NAN
1939.63	-4.97	1939.62	-4.96	NAN	NAN
1939.71	-4.95	1939.71	-4.94	NAN	NAN
1939.79	-4.94	1939.79	-4.95	NAN	NAN
1939.88	-4.92	1939.87	-4.91	NAN	NAN
1939.96	-4.83	1939.96	-4.84	NAN	NAN
1940.04	-4.86	1940.04	-4.86	NAN	NAN
1940.13	-4.76	1940.13	-4.76	NAN	NAN
1940.21	-4.83	1940.21	-4.83	NAN	NAN
1940.29	-4.88	1940.29	-4.88	NAN	NAN
1940.38	-4.89	1940.37	-4.88	NAN	NAN
1940.46	-4.97	1940.46	-4.96	NAN	NAN
1940.54	-5.15	1940.54	-5.15	NAN	NAN
1940.63	-5.22	1940.62	-5.23	NAN	NAN
1940.71	-5.27	1940.71	-5.26	NAN	NAN
1940.79	-5.16	1940.79	-5.16	NAN	NAN
1940.88	-5.07	1940.88	-5.07	NAN	NAN
1940.96	-5.1	1940.96	-5.1	NAN	NAN
1941.04	-5.11	1941.04	-5.11	NAN	NAN
1941.13	-5.08	1941.13	-5.08	NAN	NAN
1941.21	-5.15	1941.2	-5.15	NAN	NAN
1941.29	-5.17	1941.29	-5.17	NAN	NAN
1941.38	-5.15	1941.37	-5.15	NAN	NAN
1941.46	-5.25	1941.46	-5.25	NAN	NAN
1941.54	-5.22	1941.54	-5.22	NAN	NAN
1941.63	-5.29	1941.62	-5.29	NAN	NAN
1941.71	-5.22	1941.71	-5.23	NAN	NAN
1941.79	-5.26	1941.79	-5.26	NAN	NAN
1941.88	-5.23	1941.88	-5.23	NAN	NAN
1941.96	-5.19	1941.96	-5.19	NAN	NAN
1942.04	-5.13	1942.04	-5.13	NAN	NAN
1942.13	-5.04	1942.13	-5.04	NAN	NAN
1942.21	-4.94	1942.2	-4.94	NAN	NAN
